ano;cod_uf;cod_munic;pib;prop_serv;pop;arrecad;educ;cod_reg;idade;area;larrecad;lpib;leduc;lpop;lprop_serv;a2001;a2002;a2003;a2004;a2005;a2006;a2007;uf_r
2004;31;3122504;17818.91;0.713340434403676;5117;93804.6;7.16416040100251;3;41;69.088;11.4489691743036;9.78801553192618;1.96909087381416;8.54032360880509;-0.33779650491239;0;0;0;1;0;0;0;31
2005;31;3122504;20028.329;0.715683220502319;5039;121985.4;8.51017811704835;3;42;69.088;11.711656644423;9.90490300031711;2.1412628726892;8.5249629286806;-0.334517639388319;0;0;0;0;1;0;0;31
2006;31;3122504;23737.708;0.745803048887449;4961;130417.9;8.99891067538126;3;43;69.088;11.7784991889927;10.0748201175887;2.19710353394201;8.50936261230105;-0.293293723169279;0;0;0;0;0;1;0;31
2007;31;3122504;26169.233;0.741954378257857;5593;108564.11;9.05133470225873;3;44;69.088;11.5950961530404;10.1723396867263;2.20291222775016;8.62927109482159;-0.298467522532712;0;0;0;0;0;0;1;31
2001;31;3122603;8950.569;0.6446271739819;4661;60783.16;6.22463768115942;3;62;406.672;11.0150680559058;9.09947238466706;1.82851523682705;8.44698529637274;-0.439083154141386;1;0;0;0;0;0;0;31
2002;31;3122603;9821.531;0.657252418182053;4643;109699.83;7.6144578313253;3;63;406.672;11.6055030965812;9.19233229551003;2.03004878635026;8.44311598801992;-0.419687136136536;0;1;0;0;0;0;0;31
2003;31;3122603;11957.669;0.633639549648013;4617;131575.11;7.53276353276353;3;64;406.672;11.7873331462467;9.38912810884366;2.01926197750571;8.43750042250699;-0.456275019899678;0;0;1;0;0;0;0;31
2004;31;3122603;13166.069;0.625694503044151;4564;151882.34;8.32838283828383;3;65;406.672;11.9308614211272;9.48539826878577;2.11966930027095;8.42595471098197;-0.468893041306244;0;0;0;1;0;0;0;31
2005;31;3122603;14396.034;0.647945260479379;4534;91971.39;8.51261829652997;3;66;406.672;11.4292328294065;9.57470803096329;2.14154956818142;8.41935983106747;-0.433949060766899;0;0;0;0;1;0;0;31
2006;31;3122603;15416.201;0.681091210473968;4504;107862.85;8.49472295514512;3;67;406.672;11.5886157916832;9.64317424841086;2.13944514189581;8.41272116981953;-0.384059045716139;0;0;0;0;0;1;0;31
2007;31;3122603;18052.211;0.655704833053414;4530;123593.28;8.29425837320574;3;68;406.672;11.7247514535956;9.80102344933415;2.11556351316027;8.41847721847708;-0.422044540909449;0;0;0;0;0;0;1;31
2001;31;3122702;16456.444;0.641865946251815;5061;106672;7.15978593272171;3;62;194.956;11.5775139848578;9.70847241200916;1.96848008286104;8.52931937121408;-0.443375803556628;1;0;0;0;0;0;0;31
2002;31;3122702;18762.902;0.628246792527084;5049;131044.08;7.11959654178674;3;63;194.956;11.7832890341333;9.83963690142838;1.96285105833895;8.52694548285892;-0.46482220798001;0;1;0;0;0;0;0;31
2003;31;3122702;21271.312;0.609891952127824;4966;131564.47;7.39577836411609;3;64;194.956;11.7872522766185;9.96511458941372;2.00090934608236;8.51036996606811;-0.494473465163042;0;0;1;0;0;0;0;31
2004;31;3122702;23436.19;0.610590970631319;4791;111844.8;7.9044502617801;3;65;194.956;11.6248674750016;10.0620366878173;2.06742592514138;8.47449443688312;-0.493327986489162;0;0;0;1;0;0;0;31
2005;31;3122702;25960.017;0.626835606463586;4695;133019.81;7.92289442467378;3;66;194.956;11.7982533434808;10.1643128256714;2.06975659672378;8.45425339164236;-0.467070963375382;0;0;0;0;1;0;0;31
2006;31;3122702;29511.463;0.655368864634058;4599;140657.66;8.02819332566168;3;67;194.956;11.8540842738641;10.2925340431229;2.08295951206687;8.43359416753992;-0.422557049744464;0;0;0;0;0;1;0;31
2007;31;3122702;32055.556;0.659185633841447;5284;201119.71;8.09679266895762;3;68;194.956;12.2116555818978;10.3752258014589;2.09146801646749;8.57243866564222;-0.416750093947401;0;0;0;0;0;0;1;31
2001;31;3122801;7688.3;0.653533811115591;3051;41190.57;6.49253731343284;3;47;113.178;10.6259646256446;8.94745497174103;1.87065341169772;8.02322468471667;-0.425361008747312;1;0;0;0;0;0;0;31
2002;31;3122801;8547.983;0.630512016694465;3069;46547.57;6.66;3;48;113.178;10.7482300794092;9.05345062766776;1.8961194845523;8.02910705461974;-0.461223064766769;0;1;0;0;0;0;0;31
2003;31;3122801;12560.794;0.510232076093279;3085;41199.6;6.38852459016393;3;49;113.178;10.6261838265526;9.43833565458462;1.85450334817135;8.03430693633949;-0.672889605604856;0;0;1;0;0;0;0;31
2004;31;3122801;13299.915;0.513716441044924;3118;54261.53;6.584375;3;50;113.178;10.9015707833826;9.49551292321198;1.88469941801042;8.04494704961772;-0.666083836872297;0;0;0;1;0;0;0;31
2005;31;3122801;15675.024;0.493530217242411;3137;47639.31;6.75141242937853;3;51;113.178;10.7714135397371;9.65982389660043;1.90975173179178;8.05102220819068;-0.706171191502035;0;0;0;0;1;0;0;31
2006;31;3122801;14186.797;0.584735440987842;3155;98793.8;6.11438679245283;3;52;113.178;11.5007901287305;9.56006702233529;1.81064448487172;8.05674377497531;-0.536595771668177;0;0;0;0;0;1;0;31
2007;31;3122801;16843.777;0.552647247704597;3020;97164.56;7.19099756690998;3;53;113.178;11.484161314909;9.73173655005858;1.97282990576819;8.01301211036892;-0.59303536941563;0;0;0;0;0;0;1;31
2001;31;3123007;32737.697;0.544116771561543;8151;211856.68;6.62492599171107;3;62;127.306;12.2636652873017;10.3962825063618;1.89083920074741;9.00589589809446;-0.608591401555206;1;0;0;0;0;0;0;31
2002;31;3123007;38217.268;0.531540088108862;8579;283205.68;6.77683615819209;3;63;127.306;12.5539286970977;10.5510427343393;1.91351034970592;9.05707263557296;-0.631976659568665;0;1;0;0;0;0;0;31
2003;31;3123007;44871.8;0.511524231254374;8686;307570.85;6.96380429355966;3;64;127.306;12.6364607461933;10.7115648140558;1.94072591892054;9.06946781309477;-0.670360321781191;0;0;1;0;0;0;0;31
2004;31;3123007;52689.359;0.490740056260696;8910;195160.84;7.16456876456876;3;65;127.306;12.1815793180812;10.872168797633;1.96914787308628;9.09492952046486;-0.711840708362596;0;0;0;1;0;0;0;31
2005;31;3123007;63427.175;0.466634325113802;9034;280364.1;7.21043553255714;3;66;127.306;12.5438443945621;11.0576476763509;1.97552935620714;9.10875051621455;-0.762209357776051;0;0;0;0;1;0;0;31
2006;31;3123007;69636.897;0.484797204562403;9158;238495.56;7.24934136243884;3;67;127.306;12.382105972785;11.151049835164;1.98091061817962;9.12238309321704;-0.724024610410317;0;0;0;0;0;1;0;31
2007;31;3123007;79843.872;0.461952371247727;9276;265966.18;7.20368020304569;3;68;127.306;12.4911244368234;11.2878284068034;1.97459203474671;9.13518569837542;-0.772293485752186;0;0;0;0;0;0;1;31
2001;31;3123106;14267.328;0.512747516563718;5377;53868.71;5.56355140186916;3;38;381.826;10.8943050688499;9.5657274469676;1.71623664569744;8.58988587680968;-0.667971725408089;1;0;0;0;0;0;0;31
2002;31;3123106;16228.32;0.552431736618455;5375;87060;5.87137330754352;3;39;381.826;11.3743528151063;9.69451314313611;1.77008856006206;8.58951385299586;-0.593425406855364;0;1;0;0;0;0;0;31
2003;31;3123106;21464.803;0.486066515495157;5373;118829.14;6.5;3;40;381.826;11.6854419420282;9.97416980288535;1.87180217690159;8.58914169072882;-0.721409801287791;0;0;1;0;0;0;0;31
2004;31;3123106;18495.427;0.557448281675249;5368;161683.98;6.79775280898876;3;41;381.826;11.993398968301;9.82527879132094;1.9165920882987;8.58821067865152;-0.584385548246626;0;0;0;1;0;0;0;31
2005;31;3123106;22873.916;0.558773145796286;5366;161043.64;7.27691107644306;3;42;381.826;11.9894306631382;10.0377525010427;1.98470646948035;8.58783803098557;-0.582011709668406;0;0;0;0;1;0;0;31
2006;31;3123106;24258.652;0.587242028122585;5363;468018.05;7.5010775862069;3;43;381.826;13.0562621425321;10.0965286162387;2.01504668838247;8.58727879898293;-0.532318230464868;0;0;0;0;0;1;0;31
2007;31;3123106;27957.909;0.566096985293142;5528;1731869.11;7.52725437415882;3;44;381.826;14.3647117936553;10.2384554081435;2.01853035037425;8.61758136544751;-0.568989863350025;0;0;0;0;0;0;1;31
2001;31;3123205;55225.527;0.631928817990275;14444;641706.43;7.78455598455598;3;62;1110.641;13.3718862039471;10.9191805710223;2.0521417689203;9.57803438239735;-0.458978520940711;1;0;0;0;0;0;0;31
2002;31;3123205;62748.077;0.604899477636582;14493;684808.41;7.45935139937805;3;63;1110.641;13.4368943846922;11.0468832111061;2.00946846665274;9.58142105322252;-0.502692987422986;0;1;0;0;0;0;0;31
2003;31;3123205;77092.21;0.569477136535585;14542;956783.24;7.74599260172626;3;64;1110.641;13.7713321453027;11.2527575168333;2.04717562598318;9.58479629321;-0.563036643458152;0;0;1;0;0;0;0;31
2004;31;3123205;82771.85;0.577700413848428;14645;919363.49;7.6889962200756;3;65;1110.641;13.7314368508849;11.3238433067231;2.03979024444836;9.59185425926183;-0.548699859822614;0;0;0;1;0;0;0;31
2005;31;3123205;91395.133;0.597681826230287;14702;1079497.43;7.81947743467934;3;66;1110.641;13.8920061482023;11.4229475065715;2.05661772811458;9.59573881793403;-0.514696729787391;0;0;0;0;1;0;0;31
2006;31;3123205;95454.929;0.628268342224632;14758;1208266.4;8.06009334889148;3;67;1110.641;14.0046971629651;11.4664094674225;2.08692513819979;9.59954058761831;-0.464787907243067;0;0;0;0;0;1;0;31
2007;31;3123205;102654.454;0.618781509470597;13996;1270986.15;8.5229537366548;3;68;1110.641;14.0553036531807;11.5391238116665;2.14276296346662;9.54652685348758;-0.480003041998915;0;0;0;0;0;0;1;31
2001;31;3123304;10893.366;0.609076845485592;4769;37630.3;8.02226720647773;3;47;231.285;10.5355648559182;9.29590925907734;2.08222107600251;8.46989191829822;-0.495810836169284;1;0;0;0;0;0;0;31
2002;31;3123304;12807.55;0.592565635113663;4748;75933.83;8.16787003610108;3;48;231.285;11.237617582131;9.45779011976826;2.10020816938674;8.46547875572956;-0.523293635544976;0;1;0;0;0;0;0;31
2003;31;3123304;15002.091;0.543619419452928;4724;76596.18;8.03264604810997;3;49;231.285;11.2463024850335;9.61594487036907;2.08351399399135;8.46041117731725;-0.609505873551969;0;0;1;0;0;0;0;31
2004;31;3123304;15682.644;0.558906712414055;4674;64945.73;7.456;3;50;231.285;11.0813072770585;9.66030990213821;2.00901907738329;8.4497705150988;-0.581772702733776;0;0;0;1;0;0;0;31
2005;31;3123304;16811.712;0.557971490351488;4646;63192.36;7.87453183520599;3;51;231.285;11.0539386867517;9.72983106535729;2.06363373344685;8.44376191333035;-0.583447410466152;0;0;0;0;1;0;0;31
2006;31;3123304;19110.705;0.57147399847363;4619;79367.9;7.84186746987952;3;52;231.285;11.2818492833753;9.85800392823359;2.05947700368647;8.43793351043061;-0.559536293766315;0;0;0;0;0;1;0;31
2007;31;3123304;20710.234;0.568159780328894;4572;98244.39;8.09530386740331;3;53;231.285;11.4952134288646;9.93838325321522;2.09128412409071;8.4277060249147;-0.565352596423427;0;0;0;0;0;0;1;31
2001;31;3123403;8477.426;0.444112163291074;1358;35418.94;6.51814516129032;3;38;153.087;10.4750019842939;9.0451621449732;1.87458985100051;7.21376830811864;-0.811678128428036;1;0;0;0;0;0;0;31
2002;31;3123403;9154.641;0.458554846661928;1372;54281;6.8347280334728;3;39;153.087;10.901929536771;9.12201624279523;1.92201667910961;7.22402480828583;-0.779675372494434;0;1;0;0;0;0;0;31
2003;31;3123403;9573.474;0.459517412383425;1382;60905;7.38274336283186;3;40;153.087;11.0170705521341;9.16675142797942;1.99914529891914;7.23128700432762;-0.777578443707572;0;0;1;0;0;0;0;31
2004;31;3123403;10943.971;0.449396841420724;1403;78492.76;7.40277777777778;3;41;153.087;11.2707616702178;9.30054399000502;2.00185530514979;7.24636808010246;-0.799848947691915;0;0;0;1;0;0;0;31
2005;31;3123403;11703.87;0.471797191869014;1415;117411.98;7.57415254237288;3;42;153.087;11.673444225463;9.36767483532453;2.02474146954255;7.25488481007734;-0.751206063978343;0;0;0;0;1;0;0;31
2006;31;3123403;12481.755;0.49304797282113;1426;129092.05;6.65352112676056;3;43;153.087;11.7682809947682;9.43202325703665;1.89514620728189;7.26262860097424;-0.707148801719949;0;0;0;0;0;1;0;31
2007;31;3123403;12848.649;0.527078450037821;1492;143657.2;6.90291262135922;3;44;153.087;11.8751851849753;9.4609939486094;1.93194344157361;7.30787278076371;-0.640405879967713;0;0;0;0;0;0;1;31
2001;31;3123502;7281.286;0.531613371593974;1810;49226;6.77638190954774;3;38;313.37;10.8041772181816;8.8930627739419;1.91344331785529;7.50108212425987;-0.631838798971855;1;0;0;0;0;0;0;31
2002;31;3123502;8271.833;0.540901756599777;1828;17538;6.67079207920792;3;39;313.37;9.7721252343393;9.02061140795641;1.89773860538195;7.5109777520141;-0.614517612560063;0;1;0;0;0;0;0;31
2003;31;3123502;10461.321;0.51705888768732;1847;52366;7.01798561151079;3;40;313.37;10.8660128047498;9.2554400202759;1.94847622693247;7.52131798019924;-0.659598508276722;0;0;1;0;0;0;0;31
2004;31;3123502;11488.241;0.493558935610769;1889;63452.93;7.03558052434457;3;41;313.37;11.0580536501693;9.34907926948022;1.95098020661377;7.54380286750151;-0.706113003509018;0;0;0;1;0;0;0;31
2005;31;3123502;13662.943;0.508754812195294;1912;137722.85;8.03603603603604;3;42;313.37;11.8329986114004;9.5224425564788;2.08393593126768;7.55590509361135;-0.675789083409539;0;0;0;0;1;0;0;31
2006;31;3123502;13848.827;0.551105014164738;1934;76111.14;7.98967551622419;3;43;313.37;11.2399499194701;9.53595581488802;2.0781501477175;7.56734567601324;-0.595829899668111;0;0;0;0;0;1;0;31
2007;31;3123502;15106.085;0.529856809358613;1846;68435.63;8.21913580246914;3;44;313.37;11.1336488744187;9.62285292176078;2.1064650700216;7.5207764150628;-0.63514847996022;0;0;0;0;0;0;1;31
2001;31;3123528;22470.242;0.438551529618595;7138;34281.03;5.58313253012048;3;8;217.778;10.4423474189348;10.0199471350368;1.71975000420168;8.87318790405011;-0.824277960690715;1;0;0;0;0;0;0;31
2002;31;3123528;34673.826;0.336574971565007;7247;58408;6.05283018867925;3;9;217.778;10.9752081457359;10.453740387364;1.80052596244024;8.88834286910928;-1.08893435660022;0;1;0;0;0;0;0;31
2003;31;3123528;29618.351;0.403034895494351;7360;57725;6.33733826247689;3;10;217.778;10.9634456342227;10.2961494144287;1.84645884787794;8.90381521172292;-0.908732131468086;0;0;1;0;0;0;0;31
2004;31;3123528;36076.935;0.379842245467915;7596;54430.45;6.22111111111111;3;11;217.778;10.9046790188936;10.4934090204572;1.82794852602458;8.93537707193218;-0.967999255963115;0;0;0;1;0;0;0;31
2005;31;3123528;36686.862;0.418857791653045;7726;69751.01;7.42020202020202;3;12;217.778;11.1526871798655;10.5101739863;2.00420628325098;8.95234654322623;-0.870223816065085;0;0;0;0;1;0;0;31
2006;31;3123528;42503.682;0.42643811423208;7856;117497.83;8.11158432708688;3;13;217.778;11.6741751443107;10.657345986454;2.093293203806;8.9690328500343;-0.852288024027453;0;0;0;0;0;1;0;31
2007;31;3123528;43547.655;0.446173347336384;6932;184090.68;7.7377358490566;3;14;217.778;12.1231837412792;10.681611134677;2.04610911884589;8.8439036508355;-0.807047731317331;0;0;0;0;0;0;1;31
2001;31;3123700;26984.589;0.70079299706955;9390;233501.11;6.52466367713004;3;38;188.009;12.3609421098271;10.203021204253;1.87558940814547;9.14740057220231;-0.355542732175937;1;0;0;0;0;0;0;31
2002;31;3123700;28555.338;0.684949588059507;9459;291401.08;7.0208507089241;3;39;188.009;12.5824558789821;10.2595991678351;1.948884394303;9.15472194821317;-0.3784100375018;0;1;0;0;0;0;0;31
2003;31;3123700;33731.292;0.682363397168422;9511;307069.26;7.16548463356974;3;40;188.009;12.6348286037308;10.4261812315024;1.96927569801153;9.16020430248239;-0.38219292262482;0;0;1;0;0;0;0;31
2004;31;3123700;37459.294;0.688491993468964;9620;206964.68;7.44539614561028;3;41;188.009;12.2403034296696;10.5310101290506;2.00759587433896;9.17159954365975;-0.373251589829535;0;0;0;1;0;0;0;31
2005;31;3123700;42396.461;0.69657639584587;9680;158991;7.37622036262204;3;42;188.009;11.9766028758267;10.6548201707554;1.99826136143466;9.17781718027062;-0.361577806427856;0;0;0;0;1;0;0;31
2006;31;3123700;45330.032;0.697347643610752;9740;549045;7.32152588555858;3;43;188.009;13.2159356843457;10.7217250498689;1.99081876056092;9.18399639663658;-0.360471221245662;0;0;0;0;0;1;0;31
2007;31;3123700;46374.4;0.696518445521667;10317;303937.01;7.2688622754491;3;44;188.009;12.6245757549713;10.7445028618206;1.983599783487;9.24154829910038;-0.361661002951905;0;0;0;0;0;0;1;31
2001;31;3123809;13830.612;0.637852829650633;7010;83999.62;5.04830508474576;3;38;631.974;11.3385675540057;9.53463967530663;1.61905256016898;8.85509298002864;-0.449647696775597;1;0;0;0;0;0;0;31
2002;31;3123809;16151.599;0.61663430351385;6984;117455.3;5.44277539341917;3;39;631.974;11.6738131146543;9.68977433303763;1.69428911338277;8.85137709751944;-0.483479131743392;0;1;0;0;0;0;0;31
2003;31;3123809;18635.884;0.584262275940331;6937;165371.05;5.62538461538462;3;40;631.974;12.0159470160224;9.83284424840562;1.72728932182132;8.8446246833853;-0.537405294332763;0;0;1;0;0;0;0;31
2004;31;3123809;20441.16;0.583493451447961;6838;115271.5;6.52005347593583;3;41;631.974;11.6550454944366;9.92530579417505;1.87488257773558;8.83025057019925;-0.538722050201175;0;0;0;1;0;0;0;31
2005;31;3123809;23993.49;0.584558686543725;6784;217248.16;7.03467153284672;3;42;631.974;12.2887955735866;10.0855378225351;1.95085099904941;8.82232217747174;-0.536898098416088;0;0;0;0;1;0;0;31
2006;31;3123809;25634.343;0.625289557840433;6729;73780.44;7.28544776119403;3;43;631.974;11.2088489348087;10.1516882548666;1.98587890120298;8.81418182318832;-0.469540443987898;0;0;0;0;0;1;0;31
2007;31;3123809;28173.933;0.632603513325598;7079;145234.94;7.91144114411441;3;44;631.974;11.886107986034;10.2461524677383;2.06830995786647;8.86488793377419;-0.457911414339103;0;0;0;0;0;0;1;31
2001;31;3123858;9978.052;0.697878002640195;5077;50606;8.15296803652968;3;8;85.87;10.831825425321;9.20814315987263;2.098382037218;8.53247581494739;-0.359710972813572;1;0;0;0;0;0;0;31
2002;31;3123858;11357.884;0.682540163290979;5100;66279.29;7.73400673400673;3;9;85.87;11.1016327593528;9.33766740731954;2.0456270638864;8.53699581871242;-0.381933906341667;0;1;0;0;0;0;0;31
2003;31;3123858;12628.298;0.666061649796354;5122;75179.81;7.48474576271186;3;10;85.87;11.2276379898471;9.44369544775231;2.01286705105717;8.54130026675947;-0.406373045464039;0;0;1;0;0;0;0;31
2004;31;3123858;14400.587;0.635934562945247;5167;50957.81;7.32847533632287;3;11;85.87;10.8387533144403;9.57502424862216;1.99176749103272;8.55004752828718;-0.452659609386265;0;0;0;1;0;0;0;31
2005;31;3123858;17379.946;0.631823136849792;5192;103319.35;8.47757255936675;3;12;85.87;11.5455799560556;9.76307229179499;2.13742415403343;8.55487425838393;-0.459145770756348;0;0;0;0;1;0;0;31
2006;31;3123858;17750.776;0.693080178579235;5217;101927;9.40927835051546;3;13;85.87;11.5320121497662;9.7841845122578;2.24169626101945;8.55967780302239;-0.366609588679175;0;0;0;0;0;1;0;31
2007;31;3123858;19116.04;0.704884065946713;4931;117851.06;9.18042452830189;3;14;85.87;11.6771769028083;9.85828305218383;2.2170734484762;8.50329708622413;-0.349721935158162;0;0;0;0;0;0;1;31
2001;31;3123908;37997.137;0.618703245984033;13213;254421;7.122187742436;3;62;462.816;12.4467456542111;10.5452660937649;1.96321494542305;9.48895647241422;-0.4801295300002;1;0;0;0;0;0;0;31
2002;31;3123908;40022.74;0.651903392921124;13295;178000.01;7.18107142857143;3;63;462.816;12.089538885454;10.5972030715612;1.97144859596235;9.49514330367712;-0.427858898400171;0;1;0;0;0;0;0;31
2003;31;3123908;48407.079;0.608975476500038;13379;231346.34;7.60505415162455;3;64;462.816;12.3516711740241;10.7874013423403;2.0288130462151;9.50144159247362;-0.49597728055588;0;0;1;0;0;0;0;31
2004;31;3123908;49753.651;0.630260420486529;13555;245276.94;7.73135888501742;3;65;462.816;12.4101432184897;10.8148391268287;2.04528464081275;9.51451076193277;-0.461622179157053;0;0;0;1;0;0;0;31
2005;31;3123908;56515.044;0.63392140329927;13652;354864.34;7.8306148055207;3;66;462.816;12.7794908545781;10.9422621471789;2.05804102614383;9.5216413100266;-0.455830301789283;0;0;0;0;1;0;0;31
