"ANO_ELEICAO","COD_MUN_IBGE","NOME_MUNICIPIO","UF","NOME_CANDIDATO","SIGLA_PARTIDO","CODIGO_SEXO","DESCRICAO_GRAU_INSTRUCAO"
"2016","3133105","Itanhandu","MG","EVALDO RIBEIRO DE BARROS","PTB","2","SUPERIOR COMPLETO"
"2016","3130655","Indaiabira","MG","JOSÉ SIVIRINO DA SILVA","PP","2","LÊ E ESCREVE"
"2016","3134806","Jacuí","MG","GERALDO MAGELA DA SILVA","PMDB","2","SUPERIOR COMPLETO"
"2016","3126752","Franciscópolis","MG","EDUIR CAMARGOS ALMEIDA","DEM","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","3146750","Palmópolis","MG","MARCELO FERNANDES DE ALMEIDA","DEM","2","SUPERIOR COMPLETO"
"2016","3170479","Uruana de Minas","MG","RONALDO FERREIRA DE MORAIS","PTB","2","ENSINO MÉDIO COMPLETO"
"2016","3106101","Belmiro Braga","MG","AFONSO HENRIQUE CARVALHO FERREIRA","DEM","2","ENSINO MÉDIO COMPLETO"
"2016","3119807","Córrego Danta","MG","REGINALDO SATURNINO CARDOSO","PPS","2","SUPERIOR COMPLETO"
"2016","3111150","Campo Azul","MG","ARNALDO ALVES OLIVEIRA","PT","2","ENSINO MÉDIO COMPLETO"
"2016","3135050","Jaíba","MG","REGINALDO ANTONIO DA SILVA","PSD","2","SUPERIOR INCOMPLETO"
"2016","3142254","Miravânia","MG","RAIMUNDO NONATO PEREIRA LUNA","DEM","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","3121001","Datas","MG","GONÇALO VALDIVINO PEREIRA","PT","2","ENSINO MÉDIO COMPLETO"
"2016","3123403","Doresópolis","MG","ELITON LUIZ MOREIRA","PPS","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","3143302","Montes Claros","MG","HUMBERTO GUIMARAES SOUTO","PPS","2","SUPERIOR COMPLETO"
"2016","3158805","Santana do Jacaré","MG","ALEIRIS SOARES VIANA","PP","2","ENSINO MÉDIO COMPLETO"
"2016","3108206","Bonfinópolis de Minas","MG","DONIZETE ANTONIO DOS SANTOS","PR","2","SUPERIOR COMPLETO"
"2016","3147204","Paraguaçu","MG","JOSE TIBURCIO DO PRADO NETO","PSDB","2","SUPERIOR COMPLETO"
"2016","3115300","Cataguases","MG","WILLIAN LOBO DE ALMEIDA","PSDB","2","SUPERIOR COMPLETO"
"2016","3139201","Malacacheta","MG","WILTON PEREIRA DA SILVA","PTN","2","SUPERIOR COMPLETO"
"2016","3170800","Várzea da Palma","MG","EDUARDO MONTEIRO DE MORAIS","PHS","2","ENSINO MÉDIO COMPLETO"
"2016","3167004","Serranos","MG","JOSE DA CUNHA VASCONCELOS FILHO","PT","2","SUPERIOR COMPLETO"
"2016","3105004","Baldim","MG","JOÃO ANTONIO DA TRINDADE","PT","2","SUPERIOR COMPLETO"
"2016","3157252","Santa Bárbara do Leste","MG","WILMA PEREIRA MAFRA RIBEIRO","PP","4","SUPERIOR COMPLETO"
"2016","3108305","Borda da Mata","MG","ANDRE CARVALHO MARQUES","PSDB","2","SUPERIOR COMPLETO"
"2016","3128006","Guanhães","MG","GERALDO JOSE PEREIRA","PMDB","2","ENSINO MÉDIO INCOMPLETO"
"2016","3136520","José Gonçalves de Minas","MG","AECIO RODRIGUES MOTOSO","PV","2","ENSINO MÉDIO COMPLETO"
"2016","3160702","Santos Dumont","MG","CARLOS ALBERTO DE AZEVEDO","PPS","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","3128907","Guimarânia","MG","ADILIO ALEX DOS REIS","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","3116902","Comendador Gomes","MG","JERONIMO SANTANA NETO","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","3130507","Ilicínea","MG","EDVALDO BELINELLI","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","3120151","Crisólita","MG","ADERLANDE MOREIRA VILELA","PTB","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","3107703","Bom Jesus do Amparo","MG","DARIO FERREIRA MOTTA","PSB","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","3108255","Bonito de Minas","MG","JOSÉ REIS NOGUEIRA DE BARROS","PPS","2","SUPERIOR COMPLETO"
"2016","3166600","Serra da Saudade","MG","ALAOR JOSE MACHADO","PP","2","LÊ E ESCREVE"
"2016","3162252","São João da Lagoa","MG","CARLOS ALBERTO MOTA DIAS","PR","2","ENSINO MÉDIO COMPLETO"
"2016","3118403","Conselheiro Pena","MG","ELIANA GOMES DE MORAIS ANDRADE","PRB","4","SUPERIOR COMPLETO"
"2016","3153103","Presidente Bernardes","MG","JAZON HAROLDO SILVA ALMEIDA","PSDB","2","SUPERIOR COMPLETO"
"2016","3160108","Santo Antônio do Grama","MG","ALCIONE FERREIRA DE ALBUQUERQUE LIMA","PP","4","ENSINO MÉDIO COMPLETO"
"2016","3140605","Materlândia","MG","JOVENTINO MARIA FERREIRA","PP","2","ENSINO MÉDIO COMPLETO"
"2016","3103306","Aracitaba","MG","FÁBIO ALFEU DA SILVA","PMDB","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","3169901","Ubá","MG","EDSON TEIXEIRA FILHO","PHS","2","SUPERIOR COMPLETO"
"2016","3154507","Riacho dos Machados","MG","ELTON MARQUES DE ALMEIDA","PTB","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","3106606","Bertópolis","MG","ARISTIDES ANGELO ROSSI DEPOLO","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","3133709","Itatiaiuçu","MG","MATARAZO JOSÉ DA SILVA","PV","2","SUPERIOR COMPLETO"
"2016","3149101","Pedralva","MG","JOSIMAR SILVA DE FREITAS","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","3120870","Curral de Dentro","MG","SEBASTIÃO ALVES DOS SANTOS","PDT","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","3114402","Carmo do Rio Claro","MG","SEBASTIÃO CEZAR LEMOS","PT do B","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","3124005","Ervália","MG","NAUTO EUZÉBIO DA SILVA","PSDB","2","ENSINO MÉDIO INCOMPLETO"
"2016","1502954","Eldorado do Carajás","PA","CELIO RODRIGUES DA SILVA","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","1507102","São Caetano de Odivelas","PA","MAURO RODRIGUES CHAGAS","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","1502855","Curuá","PA","JOSE VIEIRA DE CASTRO","PMDB","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","1501105","Bagre","PA","RUBNILSON FARIAS LOBATO","PSD","2","SUPERIOR INCOMPLETO"
"2016","1502905","Curuçá","PA","JEFFERSON FERREIRA DE MIRANDA","DEM","2","SUPERIOR INCOMPLETO"
"2016","1502806","Curralinho","PA","MARIA ALDA AIRES COSTA","PMDB","4","SUPERIOR COMPLETO"
"2016","1508209","Vigia","PA","CAMILLE MACEDO PAIVA DE VASCONCELOS","PSDB","4","SUPERIOR COMPLETO"
"2016","1506500","Santa Izabel do Pará","PA","EVANDRO BARROS WATANABE","DEM","2","SUPERIOR COMPLETO"
"2016","1507003","Santo Antônio do Tauá","PA","EVANDRO CORRÊA DA SILVA","PMDB","2","SUPERIOR COMPLETO"
"2016","1502202","Capanema","PA","FRANCISCO FERREIRA FREITAS NETO","DEM","2","SUPERIOR COMPLETO"
"2016","1507904","Soure","PA","CARLOS AUGUSTO DE LIMA GOUVEA","PR","2","SUPERIOR COMPLETO"
"2016","1507201","São Domingos do Capim","PA","PAULO ELSON DA SILVA E SILVA","PP","2","ENSINO MÉDIO COMPLETO"
"2016","1505007","Nova Timboteua","PA","CLAUDIA DO SOCORRO PINHEIRO NETO","PMDB","4","ENSINO MÉDIO COMPLETO"
"2016","1503101","Gurupá","PA","NEUCINEI DE SOUZA FERNANDES","PSDB","4","SUPERIOR COMPLETO"
"2016","1507961","Terra Alta","PA","GILVANDRO ALVES CORDOVIL DO NASCIMENTO","PR","2","ENSINO MÉDIO COMPLETO"
"2016","1504752","Mojuí dos Campos","PA","JAILSON DA COSTA ALVES","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","1504208","Marabá","PA","SEBASTIAO MIRANDA FILHO","PTB","2","SUPERIOR COMPLETO"
"2016","1506138","Redenção","PA","CARLO IAVE FURTADO DE ARAUJO","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","1503044","Floresta do Araguaia","PA","ADELIO DOS SANTOS SOUSA","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","1506203","Salinópolis","PA","PAULO HENRIQUE DA SILVA GOMES","PSDB","2","SUPERIOR COMPLETO"
"2016","1505650","Placas","PA","LEILA RAQUEL POSSIMOSER BRANDÃO","PSDB","4","SUPERIOR COMPLETO"
"2016","1506005","Prainha","PA","DAVI XAVIER DE MORAES","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","1507979","Terra Santa","PA","ODAIR JOSÉ FARIAS ALBUQUERQUE","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","1500958","Aurora do Pará","PA","JORGE PEREIRA DE OLIVEIRA","DEM","2","LÊ E ESCREVE"
"2016","1507706","São Sebastião da Boa Vista","PA","JOSE HILTON PINHEIRO DE LIMA","PSDB","2","SUPERIOR COMPLETO"
"2016","1506187","Rondon do Pará","PA","ARNALDO FERREIRA ROCHA","PSDB","2","SUPERIOR COMPLETO"
"2016","1508357","Vitória do Xingu","PA","JOSE CAETANO SILVA DE OLIVEIRA","PSB","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","1503606","Itaituba","PA","VALMIR CLIMACO DE AGUIAR","PMDB","2","LÊ E ESCREVE"
"2016","1501451","Belterra","PA","JOCICLÉLIO CASTRO MACEDO","DEM","2","SUPERIOR COMPLETO"
"2016","1504307","Maracanã","PA","RAIMUNDA DA COSTA ARAÚJO","PSDB","4","SUPERIOR COMPLETO"
"2016","1501758","Brejo Grande do Araguaia","PA","MARCOS DIAS DO NASCIMENTO","PDT","2","SUPERIOR COMPLETO"
"2016","1502509","Chaves","PA","DURBIRATAN DE ALMEIDA BARBOSA","PSDB","2","SUPERIOR COMPLETO"
"2016","1504455","Medicilândia","PA","CELSO TRZECIAK","PTN","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","1506807","Santarém","PA","FRANCISCO NÉLIO AGUIAR DA SILVA","DEM","2","SUPERIOR COMPLETO"
"2016","1505908","Porto de Moz","PA","ROSIBERGUE TORRES CAMPOS","PTB","2","SUPERIOR COMPLETO"
"2016","1508159","Uruará","PA","GILSON DE OLIVEIRA BRANDÃO","PMDB","2","SUPERIOR COMPLETO"
"2016","1500701","Anajás","PA","MARIA JACY TABOSA BARROS","PMB","4","SUPERIOR COMPLETO"
"2016","1507805","Senador José Porfírio","PA","DIRCEU BIANCARDI","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","1501709","Bragança","PA","RAIMUNDO NONATO DE OLIVEIRA","PSDB","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","1501725","Brasil Novo","PA","ALEXANDRE LUNELLI","PT","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","1501204","Baião","PA","JADIR NOGUEIRA RODRIGUES","PSDB","2","SUPERIOR COMPLETO"
"2016","1500206","Acará","PA","AMANDA OLIVEIRA E SILVA","PSDB","4","SUPERIOR COMPLETO"
"2016","1508050","Trairão","PA","VALDINEI JOSE FERREIRA","PSDB","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","1501501","Benevides","PA","RONIE RUFINO DA SILVA","PMDB","2","SUPERIOR COMPLETO"
"2016","1503077","Garrafão do Norte","PA","MARIA EDILMA ALVES DE LIMA","PSB","4","ENSINO MÉDIO COMPLETO"
"2016","1505205","Oeiras do Pará","PA","DINALDO DOS SANTOS AIRES","PMDB","2","ENSINO MÉDIO INCOMPLETO"
"2016","1502004","Cachoeira do Arari","PA","JAIME DA SILVA BARBOSA","PMDB","2","SUPERIOR COMPLETO"
"2016","1507953","Tailândia","PA","ANDERSON CAMPOREZ","PR","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","1504901","Muaná","PA","SÉRGIO MURILO DOS SANTOS GUIMARÃES","PR","2","SUPERIOR COMPLETO"
"2016","1504976","Nova Ipixuna","PA","MARIA DA GRAÇA MEDEIROS MATOS","PMDB","4","SUPERIOR COMPLETO"
"2016","1506609","Santa Maria do Pará","PA","DIANA DE SOUSA CAMARA MELO","PR","4","ENSINO MÉDIO COMPLETO"
"2016","1503002","Faro","PA","JARDIANE VIANA PINTO","PMDB","4","ENSINO MÉDIO COMPLETO"
"2016","1505601","Peixe-Boi","PA","ANTONIO MOZART CAVALCANTE FILHO","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","1508001","Tomé-Açu","PA","JOSEHILDO TAKETA BEZERRA","PT","2","SUPERIOR COMPLETO"
"2016","1504422","Marituba","PA","MARIO HENRIQUE DE LIMA BISCARO","PSD","2","SUPERIOR COMPLETO"
"2016","1503754","Jacareacanga","PA","RAIMUNDO BATISTA SANTIAGO","PSC","2","ENSINO MÉDIO COMPLETO"
"2016","1508084","Tucumã","PA","ADELAR PELEGRINI","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","1502608","Colares","PA","FRANCISCO PEDRO ARANHA DE OLIVEIRA","PSDB","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","1502103","Cametá","PA","JOSÉ WALDOLI FILGUEIRA VALENTE","DEM","2","SUPERIOR COMPLETO"
"2016","1503457","Ipixuna do Pará","PA","KATIANE FEITOSA DA CUNHA","PT","4","SUPERIOR COMPLETO"
"2016","1505304","Oriximiná","PA","ANTONIO ODINELIO TAVARES DA SILVA","PR","2","ENSINO MÉDIO COMPLETO"
"2016","1507755","Sapucaia","PA","MARCOS VENICIOS GOMES","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","1503507","Irituia","PA","CARMELINA DE NAZARÉ MONTEIRO DA COSTA","DEM","4","SUPERIOR COMPLETO"
"2016","1505551","Pau D'Arco","PA","FREDSON PEREIRA DA SILVA","PSDB","2","SUPERIOR COMPLETO"
"2016","1506583","Santa Maria das Barreiras","PA","JOSE BARBOSA DE FARIA","PMDB","2","ENSINO MÉDIO INCOMPLETO"
"2016","1507607","São Miguel do Guamá","PA","ANTÔNIO LEOCÁDIO DOS SANTOS","PSDB","2","SUPERIOR INCOMPLETO"
"2016","1503200","Igarapé-Açu","PA","RONALDO LOPES DE OLIVEIRA","SD","2","SUPERIOR COMPLETO"
"2016","1504000","Limoeiro do Ajuru","PA","CARLOS ERNESTO NUNES DA SILVA","PT","2","SUPERIOR COMPLETO"
"2016","1504604","Mocajuba","PA","ELIETH DE FÁTIMA DA SILVA BRAGA","PMDB","4","SUPERIOR COMPLETO"
"2016","1500107","Abaetetuba","PA","ALCIDES EUFRASIO DA CONCEIÇÃO NEGRÃO","PMDB","2","SUPERIOR COMPLETO"
"2016","1507466","São João da Ponta","PA","CARLOS FEITOSA CASTRO","PSDB","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","1501006","Aveiro","PA","VILSON GONÇALVES","PMDB","2","LÊ E ESCREVE"
"2016","1505536","Parauapebas","PA","DARCI JOSE LERMEN","PMDB","2","SUPERIOR COMPLETO"
"2016","1504406","Marapanim","PA","RONALDO JOSÉ NEVES TRINDADE","DEM","2","SUPERIOR COMPLETO"
"2016","1503903","Juruti","PA","MANOEL HENRIQUE GOMES COSTA","PT","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","1501956","Cachoeira do Piriá","PA","LEONARDO DUTRA VALE","PR","2","ENSINO MÉDIO COMPLETO"
"2016","1507151","São Domingos do Araguaia","PA","PEDRO PATRICIO DE MEDEIROS","PPS","2","ENSINO MÉDIO INCOMPLETO"
"2016","1500404","Alenquer","PA","JURACI ESTEVAM DE SOUSA","PPS","2","SUPERIOR COMPLETO"
"2016","1505031","Novo Progresso","PA","UBIRACI SOARES SILVA","PSC","2","ENSINO MÉDIO COMPLETO"
"2016","1500602","Altamira","PA","DOMINGOS JUVENIL NUNES DE SOUSA","PMDB","2","SUPERIOR COMPLETO"
"2016","1505809","Portel","PA","MANOEL OLIVEIRA DOS SANTOS","PSC","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","1507458","São Geraldo do Araguaia","PA","EDILSON PEREIRA DE CARVALHO","PSDB","2","SUPERIOR COMPLETO"
"2016","2511103","Pedra Lavrada","PB","JARBAS DE MELO AZEVEDO","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","2517209","Vieirópolis","PB","JOSÉ CELIO ARISTOTELES","PSC","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","2504074","Caraúbas","PB","JOSE SILVANO FERNANDES DA SILVA","PSB","2","SUPERIOR COMPLETO"
"2016","2512200","Prata","PB","ANTONIO DA COSTA NOBREGA  JUNIOR","PMDB","2","SUPERIOR COMPLETO"
"2016","2515401","São Vicente do Seridó","PB","MARIA GRACIETE DO NASCIMENTO DANTAS","PSB","4","ENSINO MÉDIO COMPLETO"
"2016","2512036","Poço Dantas","PB","JOSÉ GURGEL SOBRINHO","PTB","2","SUPERIOR INCOMPLETO"
"2016","2500304","Alagoa Grande","PB","ANTONIO DA SILVA SOBRINHO","PSD","2","SUPERIOR COMPLETO"
"2016","2513208","Santa Cruz","PB","PAULO CESAR FERREIRA BATISTA","PSB","2","SUPERIOR COMPLETO"
"2016","2513307","Santa Helena","PB","EMMANUEL FELIPE LUCENA MESSIAS","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","2510006","Nazarezinho","PB","SALVAN MENDES PEDROZA","PR","2","SUPERIOR COMPLETO"
"2016","2513158","Santa Cecília","PB","ROBERTO FLORENTINO PESSOA","DEM","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","2507309","Jacaraú","PB","ELIAS COSTA PAULINO LUCAS","PMDB","2","SUPERIOR COMPLETO"
"2016","2500502","Alagoinha","PB","JEOVÁ JOSÉ CORREIA DE OLIVEIRA","PMDB","2","SUPERIOR COMPLETO"
"2016","2501153","Areia de Baraúnas","PB","MARIA DA GUIA ALVES","DEM","4","ENSINO MÉDIO COMPLETO"
"2016","2501302","Aroeiras","PB","MYLTON DOMINGUES DE AGUIAR MARQUES","PSDB","2","SUPERIOR COMPLETO"
"2016","2515302","Sapé","PB","FLAVIO ROBERTO MALHEIROS FELICIANO","PSB","2","SUPERIOR COMPLETO"
"2016","2516805","Triunfo","PB","JOSÉ MANGUEIRA TORRES","PTB","2","ENSINO MÉDIO COMPLETO"
"2016","2513802","Santa Teresinha","PB","TEREZINHA LUCIA ALVES DE OLIVEIRA","PSDB","4","SUPERIOR COMPLETO"
"2016","2506806","Ingá","PB","MANOEL BATISTA CHAVES FILHO","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","2505808","Duas Estradas","PB","JOYCE RENALLY FELIX NUNES","PR","4","SUPERIOR COMPLETO"
"2016","2503555","Cacimbas","PB","GERALDO TERTO DA SILVA","PSB","2","ENSINO MÉDIO COMPLETO"
"2016","2507903","Juripiranga","PB","PAULO DALIA TEIXEIRA","PSB","2","SUPERIOR COMPLETO"
"2016","2500205","Aguiar","PB","LOURIVAL LACERDA LEITE FILHO","PTB","2","SUPERIOR COMPLETO"
"2016","2503704","Cajazeiras","PB","JOSÉ ALDEMIR MEIRELES DE ALMEIDA","PP","2","SUPERIOR COMPLETO"
"2016","2514404","São José de Espinharas","PB","ANTONIO GOMES DA COSTA NETTO","PSB","2","SUPERIOR COMPLETO"
"2016","2502003","Belém do Brejo do Cruz","PB","EVANDRO MAIA PIMENTA","PT do B","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","2501104","Areia","PB","JOÃO FRANCISCO BATISTA DE ALBUQUERQUE","PSDB","2","SUPERIOR COMPLETO"
"2016","2502508","Boqueirão","PB","JOAO PAULO BARBOSA LEAL SEGUNDO","PSD","2","SUPERIOR INCOMPLETO"
"2016","2513505","Santana de Mangueira","PB","JOSÉ INÁCIO SOBRINHO","PSDB","2","LÊ E ESCREVE"
"2016","2509396","Maturéia","PB","JOSÉ PEREIRA FREITAS DA SILVA","PDT","2","ENSINO MÉDIO COMPLETO"
"2016","2505501","Vista Serrana","PB","SERGIO GARCIA DA NOBREGA","PMDB","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","2509909","Natuba","PB","JANETE SANTOS SOUZA DA SILVA","PMDB","4","SUPERIOR COMPLETO"
"2016","2516003","Solânea","PB","KAYSER NOGUEIRA PINTO ROCHA","DEM","2","SUPERIOR COMPLETO"
"2016","2509370","Mato Grosso","PB","RAIMUNDO JOSE DE LIMA","PMDB","2","LÊ E ESCREVE"
"2016","2507804","Junco do Seridó","PB","KLEBER FERNANDES DE MEDEIROS","PSB","2","SUPERIOR COMPLETO"
"2016","2507606","Juarez Távora","PB","MARIA ANA FARIAS DOS SANTOS","PSD","4","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","2501005","Araruna","PB","VITAL DA COSTA ARAÚJO","PP","2","SUPERIOR COMPLETO"
"2016","2513000","Salgadinho","PB","MARCOS ANTÔNIO ALVES","PSDB","2","SUPERIOR COMPLETO"
"2016","2509503","Montadas","PB","JONAS DE SOUZA","PSD","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","2503209","Cabedelo","PB","WELLINGTON VIANA FRANÇA","PRP","2","SUPERIOR COMPLETO"
"2016","2512747","Riachão","PB","FABIO MOURA DE MOURA","PTB","2","SUPERIOR COMPLETO"
"2016","2509008","Manaíra","PB","MANOEL BEZERRA RABELO","PMN","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","2505105","Cuité","PB","CHARLES CRISTIANO INÁCIO DA SILVA","PSL","2","ENSINO MÉDIO COMPLETO"
"2016","2504603","Conde","PB","MÁRCIA DE FIGUEIREDO LUCENA LIRA","PSB","4","SUPERIOR COMPLETO"
"2016","2517407","Zabelê","PB","SEBASTIÃO DALYSON DE LIMA NEVES","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","2500106","Água Branca","PB","EVERTON FIRMINO BATISTA","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","2511707","Pilõezinhos","PB","MONICA CRISTINA SANTOS DA SILVA","PSDB","4","SUPERIOR COMPLETO"
"2016","2514800","São José dos Cordeiros","PB","JEFFERSON ROBERTO DO NASCIMENTO PINTO DA SILVA","PSB","2","SUPERIOR INCOMPLETO"
"2016","2502904","Brejo dos Santos","PB","LAURI FERREIRA DA COSTA","PSDB","2","SUPERIOR COMPLETO"
"2016","2511905","Pitimbu","PB","LEONARDO JOSÉ BARBALHO CARNEIRO","PSD","2","SUPERIOR COMPLETO"
"2016","2515203","São Sebastião do Umbuzeiro","PB","ADRIANO JERONIMO WOLFF","DEM","2","ENSINO MÉDIO COMPLETO"
"2016","2513927","São Bentinho","PB","GIOVANA LEITE CAVALCANTI OLIMPIO","PSB","4","SUPERIOR COMPLETO"
"2016","2500734","Amparo","PB","INÁCIO LUIZ NÓBREGA DA SILVA","DEM","2","ENSINO MÉDIO COMPLETO"
"2016","2513943","São Domingos do Cariri","PB","INARA MARINHO FERREIRA DA SILVA","PSDB","4","SUPERIOR COMPLETO"
"2016","2505352","Damião","PB","LUCILDO FERNANDES DE OLIVEIRA","PSB","2","ENSINO MÉDIO COMPLETO"
"2016","2508505","Livramento","PB","CARMELITA ESTEVÃO VENTURA SOUSA","PR","4","SUPERIOR COMPLETO"
"2016","2513653","Joca Claudino","PB","JORDHANNA LOPES DOS SANTOS","PTB","4","SUPERIOR COMPLETO"
"2016","2513703","Santa Rita","PB","EMERSON FERNANDES ALVINO PANTA","PSDB","2","SUPERIOR COMPLETO"
"2016","2507101","Itapororoca","PB","ELISSANDRA MARIA CONCEIÇÃO DE BRITO","DEM","4","SUPERIOR COMPLETO"
"2016","2506608","Ibiara","PB","FRANCISCO NENIVALDO DE SOUSA","PSB","2","ENSINO MÉDIO INCOMPLETO"
"2016","2504801","Coremas","PB","FRANCISCA DA CHAGAS ANDRADE DE OLIVEIRA","PDT","4","SUPERIOR COMPLETO"
"2016","2515930","Sertãozinho","PB","JOSE DE SOUZA MACHADO","PSL","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","2512101","Pombal","PB","ABMAEL DE SOUSA LACERDA","PMDB","2","SUPERIOR COMPLETO"
"2016","2505204","Cuitegi","PB","GUILHERME CUNHA MADRUGA JUNIOR","PSB","2","SUPERIOR COMPLETO"
"2016","2506251","Gado Bravo","PB","PAULO ALVES MONTEIRO","PSDB","2","SUPERIOR COMPLETO"
"2016","2511806","Pirpirituba","PB","DENILSON DE FREITAS SILVA","PSDB","2","SUPERIOR INCOMPLETO"
"2016","2509107","Mari","PB","ANTONIO GOMES DA SILVA","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","2511301","Piancó","PB","DANIEL GALDINO DE ARAUJO PEREIRA","PSD","2","SUPERIOR INCOMPLETO"
"2016","2511400","Picuí","PB","OLIVANIO DANTAS REMIGIO","PT","2","SUPERIOR COMPLETO"
"2016","2514909","São Mamede","PB","UMBERTO JEFFERSON DE MORAIS LIMA","DEM","2","SUPERIOR COMPLETO"
"2016","2515708","Serra Grande","PB","JAIRO HALLEY DE MOURA CRUZ","PSDB","2","ENSINO MÉDIO COMPLETO"
"2016","2503001","Caaporã","PB","CRISTIANO FERREIRA MONTEIRO","PDT","2","SUPERIOR COMPLETO"
"2016","2510709","Passagem","PB","MAGNO SILVA MARTINS","PMDB","2","ENSINO MÉDIO COMPLETO"
"2016","2514701","São José do Sabugi","PB","JOAO DOMICIANO DANTAS SEGUNDO","DEM","2","SUPERIOR COMPLETO"
"2016","2505907","Emas","PB","JOSÉ WILLIAM SEGUNDO MADRUGA","PMDB","2","SUPERIOR INCOMPLETO"
"2016","2512903","Rio Tinto","PB","JOSE FERNANDES GORGONHO  NETO","PSB","2","SUPERIOR COMPLETO"
"2016","2508109","Lagoa","PB","ANTONIO SEVERINO FILHO","PSB","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","2516102","Soledade","PB","GERALDO MOURA RAMOS","PP","2","ENSINO MÉDIO COMPLETO"
"2016","2512788","Riacho de Santo Antônio","PB","JOSEVALDO DA SILVA COSTA","PTB","2","ENSINO FUNDAMENTAL COMPLETO"
"2016","2516300","Sumé","PB","EDEN DUARTE PINTO DE SOUSA","PSB","2","SUPERIOR COMPLETO"
"2016","2512077","Poço de José de Moura","PB","AURILEIDE EGÍDIO DE MOURA","DEM","4","ENSINO MÉDIO COMPLETO"
"2016","2512408","Puxinanã","PB","FELIPE GURGEL COUTINHO","PRB","2","SUPERIOR INCOMPLETO"
"2016","2507002","Itaporanga","PB","DIVALDO DANTAS","PMDB","2","ENSINO FUNDAMENTAL INCOMPLETO"
"2016","2514107","São João do Tigre","PB","JOSÉ MAUCÉLIO BARBOSA","PSB","2","ENSINO MÉDIO COMPLETO"
"2016","2504157","Casserengue","PB","GENIVAL BENTO DA SILVA","PSDB","2","LÊ E ESCREVE"
"2016","2515005","São Miguel de Taipu","PB","CLODOALDO BELTRÃO BEZERRA DE MELO","PMDB","2","SUPERIOR INCOMPLETO"
"2016","2515807","Serra Redonda","PB","DANILO JOSE ANDRADE DE OLIVEIRA","PSD","2","ENSINO MÉDIO COMPLETO"
"2016","2508901","Mamanguape","PB","MARIA EUNICE DO NASCIMENTO PESSOA","PSB","4","SUPERIOR COMPLETO"
"2016","2508406","Lastro","PB","ATHAIDE GONÇALVES DINIZ","PSDB","2","SUPERIOR COMPLETO"
"2016","2504405","Conceição","PB","JOSÉ IVANILSON SOARES DE LACERDA","PSDB","2","SUPERIOR COMPLETO"
